alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1782625196.7515,elite,8182.3278169783,1776095404.837,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba Cloud LLC",true,"North West",success,Asia/Singapore,858877,1782514395,1782625196.7515,6379,socks5,47.237.2.245:6379,true,6391.6959762573,315,19387,1.5988224545731,47.237.2.245
true,1782625196.7309,elite,4070.0559746392,1776237555.9232,"AS212706 LIVI HOSTING LTD",LIVI-HOSTING-AS,Helsinki,Europe,EU,Finland,FI,,false,"Livi Hosting LTD",60.1719,24.9347,false,"Livi Hosting LTD",true,Uusimaa,success,Europe/Helsinki,00201,1782282776,1782625196.7309,1080,socks5,185.230.190.195:1080,true,3881.3278675079,39712,7062,84.901868559456,185.230.190.195
true,1782625077.2464,elite,1249.6077447497,1775528390.5574,"AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",UCLOUD-HK-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED",22.3193,114.169,false,"Ucloud Information Technology (hk) Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1782182321,1782625196.6258,7890,http,152.32.132.190:7890,true,528.98693084717,60375,30741,66.261688397208,152.32.132.190
true,1782622782.4245,elite,8330.8745180921,1781430637.9319,"AS8560 IONOS SE",IONOS-AS,"Sulphur Springs","North America",NA,"United States",US,,true,"IONOS SE",33.1384,-95.6011,false,"IONOS Inc",false,Texas,success,America/Chicago,75483,1782032951,1782625196.49,8088,http,70.35.196.194:8088,true,6378.3423900604,9812,4905,66.671196575389,70.35.196.194
true,1782625134.2585,transparent,7298.8726487351,1750614946.6728,"AS63393 BOOM NET",BOOMNETPR01,Comunas,"North America",NA,"Puerto Rico",PR,,false,"Boom NET",18.0872,-65.8438,false,"Boom NET",true,Yabucoa,success,America/Puerto_Rico,,1782124583,1782625196.4796,999,http,192.203.0.78:999,false,10544.043302536,6888,66883,9.337002345095,192.203.0.78
true,1782625196.4671,elite,4804.7300510334,1759375159.3908,"AS137491 PEEREX NETWORKS LTD./IIG",PEEREX-NET-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Level3 Carrier Limited",23.7278,90.4135,false,"Level3 Carrier Limited",true,"Dhaka Division",success,Asia/Dhaka,1000,1782360741,1782625196.4671,32255,http,103.204.211.48:32255,false,11379.127264023,48376,281314,14.673177833723,103.204.211.48
true,1782625196.4254,transparent,7109.71069113,1710577920.2945,"AS10429 TELEFÔNICA BRASIL S.A","TELEFÔNICA BRASIL S.A",Pinhalzinho,"South America",SA,Brazil,BR,,false,Vivo,-22.7843,-46.5755,false,"TELEF�NICA BRASIL S.A",true,"São Paulo",success,America/Sao_Paulo,12995,1782165017,1782625196.4254,20183,http,201.91.248.67:20183,true,12300.493955612,45784,681086,6.2987879538294,201.91.248.67
true,1782625195.4473,transparent,6368.3530118957,1779199003.7179,"AS46023 PT Quantum Tera Network",QUANTUMNET-AS-ID,Depok,Asia,AS,Indonesia,ID,,false,"PT Quantum Tera Multimedia",-6.3794,106.7906,false,,true,"West Java",success,Asia/Jakarta,16512,1782219943,1782625195.4473,8080,http,103.106.79.98:8080,false,7167.060136795,10040,21843,31.490135809052,103.106.79.98
true,1782625195.3835,transparent,7331.2808290219,1746049651.0673,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,"South Jakarta",Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-6.2574,106.8453,false,"PT Indo Telemedia Solusi",true,Jakarta,success,Asia/Jakarta,12760,1782123927,1782625195.3835,8080,http,103.180.123.47:8080,true,19646.225214005,20271,173602,10.455813857525,103.180.123.47
true,1782625195.3834,elite,4194.2258129965,1781199651.8817,"AS204997 FIRST SERVER LIMITED",FIRSTBYTE-AS,Moscow,Europe,EU,Russia,RU,,false,"First Server Limited",55.7558,37.6173,false,"FIRST SERVER, SOCIEDAD LIMITADA",false,Moscow,success,Asia/Krasnoyarsk,144700,1782407360,1782625195.3834,1080,socks5,135.136.188.42:1080,true,970.19696235657,1332,8256,13.892365456821,135.136.188.42
true,1782625195.3078,elite,6300.7209992161,1765046554.7296,"AS4775 Globe Telecoms",GLOBE-TELECOM-AS,Taguig,Asia,AS,Philippines,PH,,false,"Globe Telecom",14.5535,121.05,false,"Globe Telecom",true,"Metro Manila",success,Asia/Manila,1630,1782144288,1782625195.3078,80,http,112.198.22.122:80,false,16720.26848793,50023,28359,63.819499374856,112.198.22.122
true,1782625194.9286,anonymous,7795.8955640176,1710545280.4035,"AS2764 AAPT Limited",AAPT,Albury,Oceania,OC,Australia,AU,,false,"AAPT Limited",-36.0426,146.9407,false,"AAPT Limited",true,"New South Wales",success,Australia/Sydney,2641,1782320072,1782625194.9286,80,http,61.29.96.146:80,false,3500.0441074371,58561,645575,8.3167172250815,61.29.96.146
true,1782578583.0418,elite,1363.1962584695,1776087470.0953,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,true,"Performive LLC",34.0624,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1782133222,1782625194.829,4145,socks5,68.71.242.118:4145,true,967.48495101929,33280,8927,78.849479944085,68.71.242.118
true,1782625194.7925,elite,3200.7697176814,1781242887.699,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",false,Hesse,success,Europe/Berlin,60326,1782452047,1782625194.7925,1234,http,130.61.179.77:1234,false,3049.1635799408,7794,8950,46.548017200191,130.61.179.77
true,1782624950.5767,elite,5382.4915860607,1782326923.3575,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Tokyo,Asia,AS,Japan,JP,,true,"Akamai Technologies, Inc.",35.6893,139.6899,false,Linode,false,Tokyo,success,Asia/Tokyo,151-0053,1782323627,1782625194.7763,1080,socks5,139.162.91.253:1080,true,6284.4932079315,1130,972,53.758325404377,139.162.91.253
true,1782625194.4599,elite,11569.280696734,1750658097.4581,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1782124161,1782625194.4599,16379,http,148.251.86.76:16379,false,20409.774065018,76678,256017,23.0475360315,148.251.86.76
true,1782625194.4484,transparent,5985.6940941926,1757531647.906,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.18104,106.826,false,"Telekomunikasi Indonesia",true,Jakarta,success,Asia/Jakarta,,1782333728,1782625194.4484,9100,http,36.92.24.12:9100,false,1583.904504776,41652,296575,12.314806328294,36.92.24.12
true,1782625194.2538,transparent,11326.738751856,1775454351.0902,"AS136121 PT Digital Media Telematika",DIGITNET-AS-ID,Jombang,Asia,AS,Indonesia,ID,,false,DIGITNET,-7.54595,112.233,false,,false,"East Java",success,Asia/Jakarta,,1782139105,1782625194.2538,3125,http,202.154.19.69:3125,false,8395.3695297241,4089,56761,6.7198027937551,202.154.19.69
true,1782625194.2318,transparent,6349.1482051718,1779317089.4087,"AS63859 PT. Eka Mas Republik",MYREPUBLIC-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT. Eka Mas Republik",-6.2808,106.9835,false,,true,"West Java",success,Asia/Jakarta,17510,1782341328,1782625194.2318,8080,http,45.198.147.238:8080,false,7264.9548053741,8099,21378,27.475658988364,45.198.147.238
true,1782625194.2243,transparent,6280.1778307459,1778043197.4799,"AS274005 TERAWI S.A.S","TERAWI S.A.S",Tame,"South America",SA,Colombia,CO,,false,"Terawi S.A.S",6.4579,-71.735,false,,true,"Arauca Department",success,America/Bogota,814010,1782275432,1782625194.2243,999,http,38.191.218.6:999,false,7580.9168815613,3693,28924,11.322316583377,38.191.218.6
true,1782625193.8024,elite,13030.882622272,1780495043.185,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1782306850,1782625193.8024,9016,socks5,144.124.233.244:9016,true,20144.78468895,4457,9372,32.22937305662,144.124.233.244
true,1782625193.6903,transparent,4488.1697074248,1779321054.6476,"AS36926 Airtel Networks Kenya Limited",CKL1-ASN,Nairobi,Africa,AF,Kenya,KE,,false,"Airtel KE Mobile & Fixed Internet",-1.2841,36.8155,false,,true,"Nairobi County",success,Africa/Nairobi,09831,1782342792,1782625193.6903,8080,http,102.0.30.88:8080,false,5359.1072559357,7681,21413,26.400632432804,102.0.30.88
true,1782624422.3292,elite,12881.390986265,1780586810.5206,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782399763,1782625193.419,9054,socks5,165.227.211.170:9054,true,13333.228826523,4235,10402,28.933524629364,165.227.211.170
true,1782625193.3891,transparent,5927.652636755,1763899442.559,"AS17639 Converge ICT Solutions Inc.",CONVERGE-AS,Pasig,Asia,AS,Philippines,PH,,false,"Converge ICT Network",14.5688,121.0827,false,,true,"Metro Manila",success,Asia/Manila,1600,1782052509,1782625193.3891,8082,http,143.44.191.21:8082,false,4500.337600708,31205,260837,10.685106936673,143.44.191.21
true,1782575826.2582,elite,1332.5148324474,1776078855.8119,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1782595452,1782625193.2929,4145,socks5,142.54.231.38:4145,true,991.92833900452,30196,7497,80.110365319821,142.54.231.38
true,1782624930.4763,elite,3765.5082106292,1781242694.5312,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",false,Hesse,success,Europe/Berlin,60326,1782451297,1782625193.2811,1234,socks5,130.61.179.77:1234,true,217.03505516052,3990,6687,37.370047766226,130.61.179.77
true,1782625193.2618,elite,10951.587888916,1780495909.2419,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"Digital Ocean",true,"New Jersey",success,America/New_York,07014,1782307213,1782625193.2618,9051,socks5,159.203.112.20:9051,true,9737.8869056702,5892,8690,40.405979975312,159.203.112.20
true,1782625192.9243,elite,6728.1627692137,1775047764.9338,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782470970,1782625192.9243,12687,socks5,206.123.156.206:12687,true,8006.5593719482,257,2967,7.9714640198511,206.123.156.206
true,1782625192.4586,transparent,9789.2949764236,1781320491.4719,"AS9123 JSC TIMEWEB",TimeWeb-AS,Moscow,Europe,EU,Russia,RU,,true,"JSC ""TIMEWEB""",55.7558,37.6173,false,"JSC ""TIMEWEB""",false,Moscow,success,Asia/Krasnoyarsk,144700,1782528562,1782625192.4586,3128,http,85.239.42.204:3128,false,13059.571266174,2970,9263,24.278590697294,85.239.42.204
true,1782625192.1583,elite,1966.0692298735,1782571673.3514,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782570627,1782625192.1583,10261,http,165.225.72.38:10261,false,125.2772808075,370,336,52.407932011331,165.225.72.38
true,1782606080.6688,elite,4268.2158456334,1776258210.3286,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,false,Mamaev,52.3676,4.90414,false,"Company Delfa Co. Ltd",true,"North Holland",success,Europe/Amsterdam,1012,1782303332,1782625192.1212,7443,socks5,185.125.201.149:7443,true,213.20843696594,45828,3196,93.480744125326,185.125.201.149
true,1782625191.9999,elite,997.28701871608,1782373444.7043,"AS62044 Zscaler Switzerland GmbH",ZSCALER-EMEA,"Frankfurt am Main",Europe,EU,Germany,DE,,false,"Zscaler Switzerland GmbH",50.1169,8.6837,false,"Zscaler, Inc.",false,Hesse,success,Europe/Berlin,60313,1782371090,1782625191.9999,10770,http,165.225.72.38:10770,false,126.48940086365,1641,1628,50.198837565005,165.225.72.38
true,1782625191.9563,transparent,5731.018926125,1781326184.5441,"AS264800 TECHTRON ARGENTINA S.A.","TECHTRON ARGENTINA S.A.",Junin,"South America",SA,Argentina,AR,,false,"Techtron Argentina S.A.",-33.154,-68.4841,false,"Protec Argentina S.A",false,Mendoza,success,America/Argentina/Mendoza,5573,1782533773,1782625191.9563,999,http,45.172.142.190:999,false,1917.515039444,3715,9530,28.0483201208,45.172.142.190
true,1782625191.566,elite,3933.222343082,1776078501.7313,"AS24492 WiCAM Corporation Ltd.",IIT-WICAM-AS-AP,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"WiCAM Corporation Ltd.",11.5583,104.9121,false,"U Solutions",true,"Phnom Penh",success,Asia/Phnom_Penh,,1782127042,1782625191.566,1080,socks5,202.79.26.242:1080,true,8304.1930198669,21179,18365,53.558061905725,202.79.26.242
true,1782625191.5225,elite,5756.6113536909,1769018620.8886,"AS210976 Timeweb, LLP",TWC-EU,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"Timeweb, LLP",52.364,4.866,false,"TimeWeb Ltd",true,"North Holland",success,Europe/Amsterdam,1053,1782537652,1782625191.5225,40760,socks5,185.125.203.104:40760,true,1860.4919910431,8740,27309,24.244777941136,185.125.203.104
true,1782625190.9799,transparent,10521.426371479,1750610813.3373,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Tangerang,Asia,AS,Indonesia,ID,,false,"PT. Telekomunikasi Indonesia",-6.1088,106.6731,false,"Telekomunikasi Indonesia",true,Banten,success,Asia/Jakarta,15540,1782139736,1782625190.9799,8080,http,36.92.140.113:8080,false,7756.010055542,1955,35426,5.2299296434017,36.92.140.113
true,1782621045.8725,elite,1013.7948829351,1776951893.5262,"AS16611 InfiniaHost.com",INFINIAHOST,Miami,"North America",NA,"United States",US,"Downtown Miami",false,InfiniaHost.com,25.7729,-80.1906,false,InfiniaHost.com,true,Florida,success,America/New_York,33102,1782395646,1782625190.9555,1080,socks5,23.175.248.21:1080,true,1490.3755187988,44517,2133,95.427652733119,23.175.248.21
true,1782625190.9228,elite,6534.3842966399,1778005005.4594,"AS174 Cogent Communications, LLC",COGENT-174,Washington,"North America",NA,"United States",US,,false,"Cogent Communications",38.894,-77.0365,false,"Torlandia Trading SRL",true,"District of Columbia",success,America/New_York,56972,1782238788,1782625190.9228,37234,http,38.127.179.147:37234,false,6545.1183319092,6143,28882,17.538900785153,38.127.179.147
true,1782625190.4663,elite,8355.6991742772,1779538515.3479,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Paris,Europe,EU,France,FR,,false,"Global Connectivity Solutions LLP",48.8566,2.35222,false,"Global Connectivity Solutions LLP",true,Île-de-France,success,Europe/Paris,75000,1782560045,1782625190.4663,1080,http,130.49.218.108:1080,true,4802.7765750885,27067,12518,68.376910445876,130.49.218.108
true,1782625190.4476,transparent,10591.135529447,1758731603.7447,"AS202468 AbrArvan CDN and IaaS",AbrArvan-AS,Tehran,Asia,AS,Iran,IR,"District 3",true,AbrArvan,35.7678,51.4211,false,,true,Tehran,success,Asia/Tehran,,1782555709,1782625190.4476,3128,http,45.82.138.121:3128,false,14934.936761856,363,984,26.948775055679,45.82.138.121
true,1782625190.2761,transparent,7643.8044041127,1753101236.8586,"AS14117 Telefonica del Sur S.A.","Telefonica del Sur S.A.",Teno,"South America",SA,Chile,CL,,false,"Telefonica del Sur S.A.",-34.8705,-71.1622,false,"Telefonica del Sur S.A",false,"Maule Region",success,America/Santiago,,1782585133,1782625190.2761,999,http,201.186.41.108:999,false,7925.4291057587,111,783,12.41610738255,201.186.41.108
true,1782625190.1873,transparent,5713.8465860364,1771437395.3385,"AS273976 FICOM TELECOMUNICACIONES S.A.C.","FICOM TELECOMUNICACIONES S.A.C.",Chaclacayo,"South America",SA,Peru,PE,,false,"Cogent Communications",-11.9828,-76.7675,false,"Telcom Mikrotik Peru S.A.C",true,"Lima region",success,America/Lima,,1782349948,1782625190.1873,999,http,38.252.217.32:999,false,3661.9791984558,18364,148080,11.033140275408,38.252.217.32
true,1782625189.9839,anonymous,6653.6582681967,1769299111.439,"AS138886 PT Data Buana Nusantara",DBN-AS-ID,Tawangrejo,Asia,AS,Indonesia,ID,,false,"PT Data Buana Nusantara",-8.03486,111.991,false,DBN,true,"East Java",success,Asia/Jakarta,66155,1782608019,1782625189.9839,8080,http,202.58.77.133:8080,false,8851.7184257507,22901,228519,9.1086627953226,202.58.77.133
true,1782625189.5879,elite,1696.3115382235,1776079568.274,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1782128061,1782625189.5879,4145,socks5,184.181.217.194:4145,true,974.9538898468,47697,1423,97.103013029316,184.181.217.194
true,1782625004.6765,elite,5771.3119294538,1773869484.6447,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782074697,1782625189.4468,12099,socks5,206.123.156.206:12099,true,4680.8502674103,429,4495,8.7124289195776,206.123.156.206
true,1782625189.308,transparent,8183.1742706376,1779117562.8498,"AS15704 XTRA TELECOM S.A.",AS15704,Valencia,Europe,EU,Spain,ES,,false,"MasMovil Access Network",39.4739,-0.37966,false,"Masmovil Ibercom, SA",true,Valencia,success,Europe/Madrid,46010,1782140197,1782625189.308,19775,http,81.0.49.104:19775,false,4104.9766540527,4189,23579,15.08571016998,81.0.49.104
true,1782625189.2959,transparent,5970.4923226131,1765972288.8531,"AS58821 PT Lintas Jaringan Nusantara",IDNIC-LJN-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT Lintas Jaringan Nusantara",1.1425,104.0125,false,"PT Jaringan Kabel Nusantara",false,"Riau Islands",success,Asia/Jakarta,29444,1782318140,1782625189.2959,8181,http,103.193.145.185:8181,false,1748.8617897034,34884,245814,12.427591219033,103.193.145.185
true,1782599888.5789,elite,1336.8654715018,1776081406.2447,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,"Downtown Los Angeles",true,"Performive LLC",34.0483,-118.255,false,"Total Server Solutions L.L.C",true,California,success,America/Los_Angeles,90189,1782128002,1782625189.2792,4145,socks5,192.252.220.89:4145,true,982.01560974121,33113,8841,78.926919959956,192.252.220.89
true,1782625189.0039,transparent,6492.76415783,1765195976.6779,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Cali,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",3.4385,-76.523,false,"UFINET COLOMBIA, S. A",true,"Valle del Cauca Department",success,America/Bogota,760021,1782132655,1782625189.0039,8080,http,181.119.84.219:8080,false,9979.0289402008,26521,255331,9.409548273562,181.119.84.219
true,1782625188.9093,transparent,6250.7813139231,1750609264.841,"AS151517 PT Top Class Universal",IDNIC-TOPCLASS-AS-ID,Cihideung,Asia,AS,Indonesia,ID,,false,"PT Top Class Universal",-7.5857,108.714,false,"PT Top Class Universal",true,"West Java",success,Asia/Jakarta,,1782320593,1782625188.9093,8080,http,103.235.181.245:8080,false,3720.8285331726,14476,57289,20.171392740194,103.235.181.245
true,1782625188.3519,elite,5395.5258049179,1779072014.1587,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Zurich,Europe,EU,Switzerland,CH,,false,"Global Connectivity Solutions LLP",47.3643,8.5437,false,"Global Connectivity Solutions LLP",true,Zurich,success,Europe/Zurich,8098,1782095504,1782625188.3519,3128,http,45.95.232.35:3128,true,6710.2129459381,36401,12765,74.036936094049,45.95.232.35
true,1782624807.6645,elite,10933.943160644,1780542565.9826,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782355967,1782625188.2007,9050,socks5,159.65.181.194:9050,true,10891.190767288,6253,8634,42.003089944247,159.65.181.194
true,1782615177.1154,elite,646.39105817134,1782514969.1273,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,"North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.8364,-74.1403,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07014,1782513720,1782625187.5489,1088,socks5,68.183.60.51:1088,true,503.75533103943,704,22,96.969696969697,68.183.60.51
true,1782625187.3413,elite,4924.6279694574,1776139428.6381,"AS56971 AS56971 Cloud",AS56971,Amsterdam,Europe,EU,"The Netherlands",NL,,false,"CGI GLOBAL LIMITED",52.3716,4.8883,false,CloudBackbone,true,"North Holland",success,Europe/Amsterdam,1012,1782565639,1782625187.3413,1080,socks5,195.211.124.250:1080,true,4416.6519641876,8289,19498,29.830496275237,195.211.124.250
true,1782625165.2926,elite,8985.3730653351,1776135709.6781,"AS213790 Limited Network LTD",LimitedNetwork-AS,"City of London",Europe,EU,"United Kingdom",GB,,false,"Limited Network LTD",51.5209,-0.0720854,false,"Secure Internet LLC",true,England,success,Europe/London,WC2N,1782441955,1782625187.285,4122,socks5,206.123.156.206:4122,true,16645.550012589,1135,7686,12.867021879605,206.123.156.206
true,1782625187.2726,transparent,6388.4834180435,1782087363.447,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Bang Lamung",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",13.0513,100.9231,false,"Triple T Broadband Public Company Limited",false,"Chon Buri",success,Asia/Bangkok,20150,1782085617,1782625187.2726,8080,http,49.48.55.218:8080,false,6141.2217617035,2186,3886,36.001317523057,49.48.55.218
true,1782625186.8444,transparent,5438.4012857983,1770481332.0289,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Medellín,"South America",SA,Colombia,CO,,false,"IFX Networks Argentina S.R.L",6.2529,-75.5646,false,"UFINET COLOMBIA, S. A",true,Antioquia,success,America/Bogota,050001,1782580463,1782625186.8444,999,http,181.79.80.181:999,true,474.41720962524,24793,203030,10.882571118807,181.79.80.181
true,1782625179.032,elite,8609.8148103287,1782486863.8726,"AS16509 Amazon.com, Inc.",AMAZON-02,Portland,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",45.5235,-122.676,false,"AWS EC2 (us-west-2)",false,Oregon,success,America/Los_Angeles,97207,1782484693,1782625186.7309,8888,http,54.69.32.70:8888,false,11607.091188431,1574,560,73.758200562324,54.69.32.70
true,1782619254.6045,elite,2911.3827871689,1776078788.5986,"AS4766 Korea Telecom",KIXS-AS-KR,Suwon,Asia,AS,"South Korea",KR,,false,"Korea Telecom",37.2677,127.0457,false,Sudogwongangnambonbujang,true,Gyeonggi-do,success,Asia/Seoul,165,1782126640,1782625186.3275,1090,socks5,121.169.46.116:1090,true,2940.5839443207,46652,2632,94.659524389254,121.169.46.116
true,1782625186.2245,transparent,5865.4526307284,1775515750.815,"AS149359 PT Persada Data Multimedia",IDNIC-PDM-AS-ID,Kebomas,Asia,AS,Indonesia,ID,,false,"PT Persada Data Multimedia",-7.16667,112.633,false,"PT Persada Data Multimedia",false,"East Java",success,Asia/Jakarta,,1782171486,1782625186.2245,8090,http,103.19.78.233:8090,false,1524.3170261383,12407,56856,17.912882780128,103.19.78.233
true,1782625186.2037,transparent,6524.5497293133,1742423318.9385,"AS13999 Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V.","Las Margaritas","North America",NA,Mexico,MX,,false,"Mega Cable, S.A. de C.V.",16.3122,-91.7399,false,"Mega Cable, S.A. de C.V.",true,Chiapas,success,America/Merida,30187,1782125087,1782625186.2037,999,http,187.245.214.11:999,false,7630.9585571289,15295,129867,10.536504043758,187.245.214.11
true,1782625047.8696,elite,5227.3619874831,1782304735.5258,"AS20473 The Constant Company, LLC",AS-VULTR,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"The Constant Company",1.32123,103.695,false,"Vultr Holdings, LLC",false,"South West",success,Asia/Singapore,627753,1782303588,1782625185.869,1080,socks5,45.77.172.250:1080,true,18892.303705215,2170,502,81.212574850299,45.77.172.250
true,1782625185.8359,transparent,6156.7627652382,1750184873.885,"AS273084 FORZA BUSSINES S.A.C.","FORZA BUSSINES S.A.C.",Huaura,"South America",SA,Peru,PE,,false,"Forza Bussines S.A.C",-11.0617,-77.5977,false,"Forza Bussines S.A.C",true,"Lima region",success,America/Lima,,1782245882,1782625185.8359,999,http,38.183.183.114:999,false,4074.9871730804,37993,343029,9.9713402375716,38.183.183.114
true,1782624973.8206,elite,3158.6330316835,1782542418.4541,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",false,"Grand Est",success,Europe/Paris,67630,1782540478,1782625185.3342,1080,socks5,158.220.101.43:1080,true,1342.4513339996,295,188,61.076604554865,158.220.101.43
true,1782625185.3125,elite,17161.942620365,1776901978.0429,"AS18049 Taiwan Infrastructure Network Technologie",TINP-TW,Taichung,Asia,AS,Taiwan,TW,,false,TINP,24.1182,120.679,false,"Digital United Inc.",false,Taiwan,success,Asia/Taipei,,1782346128,1782625185.3125,1111,socks5,112.105.12.235:1111,true,15742.28811264,6775,25428,21.038412570257,112.105.12.235
true,1782625185.2049,transparent,6110.2718953033,1767172944.7761,"AS142490 SPEEDPULSE FIBERNET PVT LTD",SPEEDP-AS-IN,Bhubaneswar,Asia,AS,India,IN,,false,"Speedpulse Fibernet PVT LTD",20.2706,85.8334,false,"Speedpulse Fibernet PVT LTD",true,Odisha,success,Asia/Kolkata,752101,1782469977,1782625185.2049,83,http,103.169.154.4:83,true,4944.4801807404,19928,224572,8.1505112474438,103.169.154.4
true,1782625185.0559,transparent,5110.8734581568,1782254675.9766,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Kilis,Asia,AS,Turkey,TR,,false,"High Speed For Internet Services L.L.C",36.7165,37.1147,false,"Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti",false,Kilis,success,Europe/Istanbul,79000,1782252945,1782625185.0559,8080,http,188.132.249.99:8080,false,4190.514087677,1095,2851,27.749619868221,188.132.249.99
